"layer","x","y","fill","PANEL","group","align_padding","flipped_aes","ymin","ymax","xmin","xmax","colour","linewidth","linetype","alpha"
1,1992.875,0.0809811827956989,"#ff7f00","1",4,"FALSE","FALSE",0.0485887096774194,0.0809811827956989,1992.875,1992.875,"white",0.15,1,0.95
1,1993,0.0806451612903226,"#ff7f00","1",4,"FALSE","FALSE",0.0483870967741935,0.0806451612903226,1993,1993,"white",0.15,1,0.95
1,1993.125,0.0804851510496672,"#ff7f00","1",4,"FALSE","FALSE",0.0482910906298003,0.0804851510496672,1993.125,1993.125,"white",0.15,1,0.95
1,1993.875,0.0795250896057348,"#ff7f00","1",4,"FALSE","FALSE",0.0477150537634409,0.0795250896057348,1993.875,1993.875,"white",0.15,1,0.95
1,1994,0.0793650793650794,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0793650793650794,1994,1994,"white",0.15,1,0.95
1,1994.125,0.0793650793650794,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0793650793650794,1994.125,1994.125,"white",0.15,1,0.95
1,1994.875,0.0793650793650794,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0793650793650794,1994.875,1994.875,"white",0.15,1,0.95
1,1995,0.0793650793650794,"#ff7f00","1",4,"FALSE","FALSE",0.0476190476190476,0.0793650793650794,1995,1995,"white",0.15,1,0.95
1,1995.125,0.0792100694444444,"#ff7f00","1",4,"FALSE","FALSE",0.0475260416666667,0.0792100694444444,1995.125,1995.125,"white",0.15,1,0.95
1,1995.875,0.0782800099206349,"#ff7f00","1",4,"FALSE","FALSE",0.046968005952381,0.0782800099206349,1995.875,1995.875,"white",0.15,1,0.95
1,1996,0.078125,"#ff7f00","1",4,"FALSE","FALSE",0.046875,0.078125,1996,1996,"white",0.15,1,0.95
1,1996.125,0.078125,"#ff7f00","1",4,"FALSE","FALSE",0.046875,0.078125,1996.125,1996.125,"white",0.15,1,0.95
1,1996.875,0.078125,"#ff7f00","1",4,"FALSE","FALSE",0.046875,0.078125,1996.875,1996.875,"white",0.15,1,0.95
1,1997,0.078125,"#ff7f00","1",4,"FALSE","FALSE",0.046875,0.078125,1997,1997,"white",0.15,1,0.95
1,1997.125,0.0775505514705882,"#ff7f00","1",4,"FALSE","FALSE",0.0465303308823529,0.0775505514705882,1997.125,1997.125,"white",0.15,1,0.95
1,1997.875,0.0741038602941176,"#ff7f00","1",4,"FALSE","FALSE",0.0444623161764706,0.0741038602941176,1997.875,1997.875,"white",0.15,1,0.95
1,1998,0.0735294117647059,"#ff7f00","1",4,"FALSE","FALSE",0.0441176470588235,0.0735294117647059,1998,1998,"white",0.15,1,0.95
1,1998.125,0.0735294117647059,"#ff7f00","1",4,"FALSE","FALSE",0.0441176470588235,0.0735294117647059,1998.125,1998.125,"white",0.15,1,0.95
1,1998.875,0.0735294117647059,"#ff7f00","1",4,"FALSE","FALSE",0.0441176470588235,0.0735294117647059,1998.875,1998.875,"white",0.15,1,0.95
1,1999,0.0735294117647059,"#ff7f00","1",4,"FALSE","FALSE",0.0441176470588235,0.0735294117647059,1999,1999,"white",0.15,1,0.95
1,1999.125,0.0732668067226891,"#ff7f00","1",4,"FALSE","FALSE",0.0439600840336134,0.0732668067226891,1999.125,1999.125,"white",0.15,1,0.95
1,1999.875,0.0716911764705882,"#ff7f00","1",4,"FALSE","FALSE",0.0430147058823529,0.0716911764705882,1999.875,1999.875,"white",0.15,1,0.95
1,2000,0.0714285714285714,"#ff7f00","1",4,"FALSE","FALSE",0.0428571428571429,0.0714285714285714,2000,2000,"white",0.15,1,0.95
1,2000.125,0.0711805555555556,"#ff7f00","1",4,"FALSE","FALSE",0.0427083333333333,0.0711805555555556,2000.125,2000.125,"white",0.15,1,0.95
1,2000.875,0.0696924603174603,"#ff7f00","1",4,"FALSE","FALSE",0.0418154761904762,0.0696924603174603,2000.875,2000.875,"white",0.15,1,0.95
1,2001,0.0694444444444444,"#ff7f00","1",4,"FALSE","FALSE",0.0416666666666667,0.0694444444444444,2001,2001,"white",0.15,1,0.95
1,2001.125,0.0694444444444444,"#ff7f00","1",4,"FALSE","FALSE",0.0416666666666667,0.0694444444444444,2001.125,2001.125,"white",0.15,1,0.95
1,2001.875,0.0694444444444444,"#ff7f00","1",4,"FALSE","FALSE",0.0416666666666667,0.0694444444444444,2001.875,2001.875,"white",0.15,1,0.95
1,2002,0.0694444444444444,"#ff7f00","1",4,"FALSE","FALSE",0.0416666666666667,0.0694444444444444,2002,2002,"white",0.15,1,0.95
1,2002.125,0.0710378614916286,"#ff7f00","1",4,"FALSE","FALSE",0.0415953196347032,0.0710378614916286,2002.125,2002.125,"white",0.15,1,0.95
1,2002.875,0.0805983637747336,"#ff7f00","1",4,"FALSE","FALSE",0.0411672374429224,0.0805983637747336,2002.875,2002.875,"white",0.15,1,0.95
1,2003,0.0821917808219178,"#ff7f00","1",4,"FALSE","FALSE",0.0410958904109589,0.0821917808219178,2003,2003,"white",0.15,1,0.95
1,2003.125,0.0831357569371268,"#ff7f00","1",4,"FALSE","FALSE",0.0407665964172814,0.0831357569371268,2003.125,2003.125,"white",0.15,1,0.95
1,2003.875,0.0887996136283807,"#ff7f00","1",4,"FALSE","FALSE",0.038790832455216,0.0887996136283807,2003.875,2003.875,"white",0.15,1,0.95
1,2004,0.0897435897435897,"#ff7f00","1",4,"FALSE","FALSE",0.0384615384615385,0.0897435897435897,2004,2004,"white",0.15,1,0.95
1,2004.125,0.0911838688737423,"#ff7f00","1",4,"FALSE","FALSE",0.0384006815968841,0.0911838688737423,2004.125,2004.125,"white",0.15,1,0.95
1,2004.875,0.0998255436546576,"#ff7f00","1",4,"FALSE","FALSE",0.0380355404089581,0.0998255436546576,2004.875,2004.875,"white",0.15,1,0.95
1,2005,0.10126582278481,"#ff7f00","1",4,"FALSE","FALSE",0.0379746835443038,0.10126582278481,2005,2005,"white",0.15,1,0.95
1,2005.125,0.101107594936709,"#ff7f00","1",4,"FALSE","FALSE",0.0379153481012658,0.101107594936709,2005.125,2005.125,"white",0.15,1,0.95
1,2005.875,0.100158227848101,"#ff7f00","1",4,"FALSE","FALSE",0.037559335443038,0.100158227848101,2005.875,2005.875,"white",0.15,1,0.95
1,2006,0.1,"#ff7f00","1",4,"FALSE","FALSE",0.0375,0.1,2006,2006,"white",0.15,1,0.95
1,2006.125,0.1,"#ff7f00","1",4,"FALSE","FALSE",0.0375,0.1,2006.125,2006.125,"white",0.15,1,0.95
1,2006.875,0.1,"#ff7f00","1",4,"FALSE","FALSE",0.0375,0.1,2006.875,2006.875,"white",0.15,1,0.95
1,2007,0.1,"#ff7f00","1",4,"FALSE","FALSE",0.0375,0.1,2007,2007,"white",0.15,1,0.95
1,2007.125,0.0986111111111111,"#ff7f00","1",4,"FALSE","FALSE",0.0369791666666667,0.0986111111111111,2007.125,2007.125,"white",0.15,1,0.95
1,2007.875,0.0902777777777778,"#ff7f00","1",4,"FALSE","FALSE",0.0338541666666667,0.0902777777777778,2007.875,2007.875,"white",0.15,1,0.95
1,2008,0.0888888888888889,"#ff7f00","1",4,"FALSE","FALSE",0.0333333333333333,0.0888888888888889,2008,2008,"white",0.15,1,0.95
1,2008.125,0.0901404151404151,"#ff7f00","1",4,"FALSE","FALSE",0.0332875457875458,0.0901404151404151,2008.125,2008.125,"white",0.15,1,0.95
1,2008.875,0.0976495726495727,"#ff7f00","1",4,"FALSE","FALSE",0.0330128205128205,0.0976495726495727,2008.875,2008.875,"white",0.15,1,0.95
1,2009,0.0989010989010989,"#ff7f00","1",4,"FALSE","FALSE",0.032967032967033,0.0989010989010989,2009,2009,"white",0.15,1,0.95
1,2009.125,0.0989010989010989,"#ff7f00","1",4,"FALSE","FALSE",0.032967032967033,0.0989010989010989,2009.125,2009.125,"white",0.15,1,0.95
1,2009.875,0.0989010989010989,"#ff7f00","1",4,"FALSE","FALSE",0.032967032967033,0.0989010989010989,2009.875,2009.875,"white",0.15,1,0.95
1,2010,0.0989010989010989,"#ff7f00","1",4,"FALSE","FALSE",0.032967032967033,0.0989010989010989,2010,2010,"white",0.15,1,0.95
1,2010.125,0.0987667224080268,"#ff7f00","1",4,"FALSE","FALSE",0.0329222408026756,0.0987667224080268,2010.125,2010.125,"white",0.15,1,0.95
1,2010.875,0.0979604634495939,"#ff7f00","1",4,"FALSE","FALSE",0.0326534878165313,0.0979604634495939,2010.875,2010.875,"white",0.15,1,0.95
1,2011,0.0978260869565217,"#ff7f00","1",4,"FALSE","FALSE",0.0326086956521739,0.0978260869565217,2011,2011,"white",0.15,1,0.95
1,2011.125,0.0978260869565217,"#ff7f00","1",4,"FALSE","FALSE",0.0326086956521739,0.0978260869565217,2011.125,2011.125,"white",0.15,1,0.95
1,2011.875,0.0978260869565217,"#ff7f00","1",4,"FALSE","FALSE",0.0326086956521739,0.0978260869565217,2011.875,2011.875,"white",0.15,1,0.95
1,2012,0.0978260869565217,"#ff7f00","1",4,"FALSE","FALSE",0.0326086956521739,0.0978260869565217,2012,2012,"white",0.15,1,0.95
1,2012.125,0.0974399313501144,"#ff7f00","1",4,"FALSE","FALSE",0.0324799771167048,0.0974399313501144,2012.125,2012.125,"white",0.15,1,0.95
1,2012.875,0.0951229977116705,"#ff7f00","1",4,"FALSE","FALSE",0.0317076659038902,0.0951229977116705,2012.875,2012.875,"white",0.15,1,0.95
1,2013,0.0947368421052632,"#ff7f00","1",4,"FALSE","FALSE",0.0315789473684211,0.0947368421052632,2013,2013,"white",0.15,1,0.95
1,2013.125,0.0946134868421053,"#ff7f00","1",4,"FALSE","FALSE",0.0315378289473684,0.0946134868421053,2013.125,2013.125,"white",0.15,1,0.95
1,2013.875,0.0938733552631579,"#ff7f00","1",4,"FALSE","FALSE",0.0312911184210526,0.0938733552631579,2013.875,2013.875,"white",0.15,1,0.95
1,2014,0.09375,"#ff7f00","1",4,"FALSE","FALSE",0.03125,0.09375,2014,2014,"white",0.15,1,0.95
1,2014.125,0.0936291881443299,"#ff7f00","1",4,"FALSE","FALSE",0.0312097293814433,0.0936291881443299,2014.125,2014.125,"white",0.15,1,0.95
1,2014.875,0.0929043170103093,"#ff7f00","1",4,"FALSE","FALSE",0.0309681056701031,0.0929043170103093,2014.875,2014.875,"white",0.15,1,0.95
1,2015,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2015,2015,"white",0.15,1,0.95
1,2015.125,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2015.125,2015.125,"white",0.15,1,0.95
1,2015.875,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2015.875,2015.875,"white",0.15,1,0.95
1,2016,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2016,2016,"white",0.15,1,0.95
1,2016.125,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2016.125,2016.125,"white",0.15,1,0.95
1,2016.875,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2016.875,2016.875,"white",0.15,1,0.95
1,2017,0.0927835051546392,"#ff7f00","1",4,"FALSE","FALSE",0.0309278350515464,0.0927835051546392,2017,2017,"white",0.15,1,0.95
1,2017.125,0.0939406690511256,"#ff7f00","1",4,"FALSE","FALSE",0.030888386282348,0.0939406690511256,2017.125,2017.125,"white",0.15,1,0.95
1,2017.875,0.100883652430044,"#ff7f00","1",4,"FALSE","FALSE",0.0306516936671576,0.100883652430044,2017.875,2017.875,"white",0.15,1,0.95
1,2018,0.102040816326531,"#ff7f00","1",4,"FALSE","FALSE",0.0306122448979592,0.102040816326531,2018,2018,"white",0.15,1,0.95
1,2018.125,0.101911976911977,"#ff7f00","1",4,"FALSE","FALSE",0.0305735930735931,0.101911976911977,2018.125,2018.125,"white",0.15,1,0.95
1,2018.875,0.101138940424655,"#ff7f00","1",4,"FALSE","FALSE",0.0303416821273964,0.101138940424655,2018.875,2018.875,"white",0.15,1,0.95
1,2019,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2019,2019,"white",0.15,1,0.95
1,2019.125,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2019.125,2019.125,"white",0.15,1,0.95
1,2019.875,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2019.875,2019.875,"white",0.15,1,0.95
1,2020,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2020,2020,"white",0.15,1,0.95
1,2020.125,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2020.125,2020.125,"white",0.15,1,0.95
1,2020.875,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2020.875,2020.875,"white",0.15,1,0.95
1,2021,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2021,2021,"white",0.15,1,0.95
1,2021.125,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2021.125,2021.125,"white",0.15,1,0.95
1,2021.875,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2021.875,2021.875,"white",0.15,1,0.95
1,2022,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2022,2022,"white",0.15,1,0.95
1,2022.125,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2022.125,2022.125,"white",0.15,1,0.95
1,2022.875,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2022.875,2022.875,"white",0.15,1,0.95
1,2023,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2023,2023,"white",0.15,1,0.95
1,2023.125,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2023.125,2023.125,"white",0.15,1,0.95
1,2023.875,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2023.875,2023.875,"white",0.15,1,0.95
1,2024,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2024,2024,"white",0.15,1,0.95
1,2024.125,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2024.125,2024.125,"white",0.15,1,0.95
1,2024.875,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2024.875,2024.875,"white",0.15,1,0.95
1,2025,0.101010101010101,"#ff7f00","1",4,"FALSE","FALSE",0.0303030303030303,0.101010101010101,2025,2025,"white",0.15,1,0.95
1,2025.125,0,"#ff7f00","1",4,"TRUE","FALSE",0,0,2025.125,2025.125,"white",0.15,1,0.95
1,1899.875,0,"#999999","1",5,"TRUE","FALSE",0,0,1899.875,1899.875,"white",0.15,1,0.95
1,1900,0,"#999999","1",5,"FALSE","FALSE",0,0,1900,1900,"white",0.15,1,0.95
1,1900.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1900.125,1900.125,"white",0.15,1,0.95
1,1900.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1900.875,1900.875,"white",0.15,1,0.95
1,1901,0,"#999999","1",5,"FALSE","FALSE",0,0,1901,1901,"white",0.15,1,0.95
1,1901.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1901.125,1901.125,"white",0.15,1,0.95
1,1901.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1901.875,1901.875,"white",0.15,1,0.95
1,1902,0,"#999999","1",5,"FALSE","FALSE",0,0,1902,1902,"white",0.15,1,0.95
1,1902.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1902.125,1902.125,"white",0.15,1,0.95
1,1902.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1902.875,1902.875,"white",0.15,1,0.95
1,1903,0,"#999999","1",5,"FALSE","FALSE",0,0,1903,1903,"white",0.15,1,0.95
1,1903.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1903.125,1903.125,"white",0.15,1,0.95
1,1903.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1903.875,1903.875,"white",0.15,1,0.95
1,1904,0,"#999999","1",5,"FALSE","FALSE",0,0,1904,1904,"white",0.15,1,0.95
1,1904.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1904.125,1904.125,"white",0.15,1,0.95
1,1904.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1904.875,1904.875,"white",0.15,1,0.95
1,1905,0,"#999999","1",5,"FALSE","FALSE",0,0,1905,1905,"white",0.15,1,0.95
1,1905.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1905.125,1905.125,"white",0.15,1,0.95
1,1905.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1905.875,1905.875,"white",0.15,1,0.95
1,1906,0,"#999999","1",5,"FALSE","FALSE",0,0,1906,1906,"white",0.15,1,0.95
1,1906.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1906.125,1906.125,"white",0.15,1,0.95
1,1906.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1906.875,1906.875,"white",0.15,1,0.95
1,1907,0,"#999999","1",5,"FALSE","FALSE",0,0,1907,1907,"white",0.15,1,0.95
1,1907.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1907.125,1907.125,"white",0.15,1,0.95
1,1907.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1907.875,1907.875,"white",0.15,1,0.95
1,1908,0,"#999999","1",5,"FALSE","FALSE",0,0,1908,1908,"white",0.15,1,0.95
1,1908.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1908.125,1908.125,"white",0.15,1,0.95
1,1908.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1908.875,1908.875,"white",0.15,1,0.95
1,1909,0,"#999999","1",5,"FALSE","FALSE",0,0,1909,1909,"white",0.15,1,0.95
1,1909.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1909.125,1909.125,"white",0.15,1,0.95
1,1909.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1909.875,1909.875,"white",0.15,1,0.95
1,1910,0,"#999999","1",5,"FALSE","FALSE",0,0,1910,1910,"white",0.15,1,0.95
1,1910.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1910.125,1910.125,"white",0.15,1,0.95
1,1910.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1910.875,1910.875,"white",0.15,1,0.95
1,1911,0,"#999999","1",5,"FALSE","FALSE",0,0,1911,1911,"white",0.15,1,0.95
1,1911.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1911.125,1911.125,"white",0.15,1,0.95
1,1911.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1911.875,1911.875,"white",0.15,1,0.95
1,1912,0,"#999999","1",5,"FALSE","FALSE",0,0,1912,1912,"white",0.15,1,0.95
1,1912.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1912.125,1912.125,"white",0.15,1,0.95
1,1912.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1912.875,1912.875,"white",0.15,1,0.95
1,1913,0,"#999999","1",5,"FALSE","FALSE",0,0,1913,1913,"white",0.15,1,0.95
1,1913.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1913.125,1913.125,"white",0.15,1,0.95
1,1913.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1913.875,1913.875,"white",0.15,1,0.95
1,1914,0,"#999999","1",5,"FALSE","FALSE",0,0,1914,1914,"white",0.15,1,0.95
1,1914.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1914.125,1914.125,"white",0.15,1,0.95
1,1914.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1914.875,1914.875,"white",0.15,1,0.95
1,1915,0,"#999999","1",5,"FALSE","FALSE",0,0,1915,1915,"white",0.15,1,0.95
1,1915.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1915.125,1915.125,"white",0.15,1,0.95
1,1915.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1915.875,1915.875,"white",0.15,1,0.95
1,1916,0,"#999999","1",5,"FALSE","FALSE",0,0,1916,1916,"white",0.15,1,0.95
1,1916.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1916.125,1916.125,"white",0.15,1,0.95
1,1916.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1916.875,1916.875,"white",0.15,1,0.95
1,1917,0,"#999999","1",5,"FALSE","FALSE",0,0,1917,1917,"white",0.15,1,0.95
1,1917.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1917.125,1917.125,"white",0.15,1,0.95
1,1917.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1917.875,1917.875,"white",0.15,1,0.95
1,1918,0,"#999999","1",5,"FALSE","FALSE",0,0,1918,1918,"white",0.15,1,0.95
1,1918.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1918.125,1918.125,"white",0.15,1,0.95
1,1918.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1918.875,1918.875,"white",0.15,1,0.95
1,1919,0,"#999999","1",5,"FALSE","FALSE",0,0,1919,1919,"white",0.15,1,0.95
1,1919.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1919.125,1919.125,"white",0.15,1,0.95
1,1919.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1919.875,1919.875,"white",0.15,1,0.95
1,1920,0,"#999999","1",5,"FALSE","FALSE",0,0,1920,1920,"white",0.15,1,0.95
1,1920.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1920.125,1920.125,"white",0.15,1,0.95
1,1920.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1920.875,1920.875,"white",0.15,1,0.95
1,1921,0,"#999999","1",5,"FALSE","FALSE",0,0,1921,1921,"white",0.15,1,0.95
1,1921.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1921.125,1921.125,"white",0.15,1,0.95
1,1921.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1921.875,1921.875,"white",0.15,1,0.95
1,1922,0,"#999999","1",5,"FALSE","FALSE",0,0,1922,1922,"white",0.15,1,0.95
1,1922.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1922.125,1922.125,"white",0.15,1,0.95
1,1922.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1922.875,1922.875,"white",0.15,1,0.95
1,1923,0,"#999999","1",5,"FALSE","FALSE",0,0,1923,1923,"white",0.15,1,0.95
1,1923.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1923.125,1923.125,"white",0.15,1,0.95
1,1923.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1923.875,1923.875,"white",0.15,1,0.95
1,1924,0,"#999999","1",5,"FALSE","FALSE",0,0,1924,1924,"white",0.15,1,0.95
1,1924.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1924.125,1924.125,"white",0.15,1,0.95
1,1924.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1924.875,1924.875,"white",0.15,1,0.95
1,1925,0,"#999999","1",5,"FALSE","FALSE",0,0,1925,1925,"white",0.15,1,0.95
1,1925.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1925.125,1925.125,"white",0.15,1,0.95
1,1925.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1925.875,1925.875,"white",0.15,1,0.95
1,1926,0,"#999999","1",5,"FALSE","FALSE",0,0,1926,1926,"white",0.15,1,0.95
1,1926.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1926.125,1926.125,"white",0.15,1,0.95
1,1926.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1926.875,1926.875,"white",0.15,1,0.95
1,1927,0,"#999999","1",5,"FALSE","FALSE",0,0,1927,1927,"white",0.15,1,0.95
1,1927.125,0,"#999999","1",5,"FALSE","FALSE",0,0,1927.125,1927.125,"white",0.15,1,0.95
1,1927.875,0,"#999999","1",5,"FALSE","FALSE",0,0,1927.875,1927.875,"white",0.15,1,0.95
1,1928,0,"#999999","1",5,"FALSE","FALSE",0,0,1928,1928,"white",0.15,1,0.95
1,1928.125,0.00961538461538462,"#999999","1",5,"FALSE","FALSE",0,0.00961538461538462,1928.125,1928.125,"white",0.15,1,0.95
1,1928.875,0.0673076923076923,"#999999","1",5,"FALSE","FALSE",0,0.0673076923076923,1928.875,1928.875,"white",0.15,1,0.95
1,1929,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1929,1929,"white",0.15,1,0.95
1,1929.125,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1929.125,1929.125,"white",0.15,1,0.95
1,1929.875,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1929.875,1929.875,"white",0.15,1,0.95
1,1930,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1930,1930,"white",0.15,1,0.95
1,1930.125,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1930.125,1930.125,"white",0.15,1,0.95
1,1930.875,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1930.875,1930.875,"white",0.15,1,0.95
1,1931,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1931,1931,"white",0.15,1,0.95
1,1931.125,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1931.125,1931.125,"white",0.15,1,0.95
1,1931.875,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1931.875,1931.875,"white",0.15,1,0.95
1,1932,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1932,1932,"white",0.15,1,0.95
1,1932.125,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1932.125,1932.125,"white",0.15,1,0.95
1,1932.875,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1932.875,1932.875,"white",0.15,1,0.95
1,1933,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1933,1933,"white",0.15,1,0.95
1,1933.125,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1933.125,1933.125,"white",0.15,1,0.95
1,1933.875,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1933.875,1933.875,"white",0.15,1,0.95
1,1934,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1934,1934,"white",0.15,1,0.95
1,1934.125,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1934.125,1934.125,"white",0.15,1,0.95
1,1934.875,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1934.875,1934.875,"white",0.15,1,0.95
1,1935,0.0769230769230769,"#999999","1",5,"FALSE","FALSE",0,0.0769230769230769,1935,1935,"white",0.15,1,0.95
1,1935.125,0.0762362637362637,"#999999","1",5,"FALSE","FALSE",0,0.0762362637362637,1935.125,1935.125,"white",0.15,1,0.95
1,1935.875,0.0721153846153846,"#999999","1",5,"FALSE","FALSE",0,0.0721153846153846,1935.875,1935.875,"white",0.15,1,0.95
1,1936,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1936,1936,"white",0.15,1,0.95
1,1936.125,0.0714285714285714,"#999999","1",5,"FALSE","FALSE",0,0.0714285714285714,1936.125,1936.125,"white",0.15,1,0.95
