subfield_id,year,is_article,cite_bucket,n_works,n_cited_any,n_cited_c4,n_cited_c7,n_cited_c10,n_front_c4,n_app_c4,sum_pat_c4,sum_pat_c7
1312,1932,1,1,771,6,6,5,4,5,6,13,12
1312,1932,1,10,388,7,7,7,4,6,7,20,20
1312,1932,1,50,68,10,10,7,5,6,10,43,34
1312,1933,0,0,1957,0,0,0,0,0,0,0,0
1312,1933,0,1,25,0,0,0,0,0,0,0,0
1312,1933,0,10,12,0,0,0,0,0,0,0,0
1312,1933,0,50,3,0,0,0,0,0,0,0,0
1312,1933,1,0,2027,0,0,0,0,0,0,0,0
1312,1933,1,1,800,7,7,7,6,5,7,21,16
1312,1933,1,10,386,14,14,13,7,9,14,58,57
1312,1933,1,50,60,7,7,6,4,5,6,29,27
1312,1934,0,0,2100,0,0,0,0,0,0,0,0
1312,1934,0,1,34,1,1,1,1,1,1,1,1
1312,1934,0,10,14,0,0,0,0,0,0,0,0
1312,1934,0,50,1,0,0,0,0,0,0,0,0
1312,1934,1,0,1934,4,4,3,1,2,4,16,6
1312,1934,1,1,734,4,4,3,1,4,4,7,6
1312,1934,1,10,377,16,16,14,12,15,16,45,39
1312,1934,1,50,76,7,7,6,3,3,7,35,11
1312,1935,0,0,2099,0,0,0,0,0,0,0,0
1312,1935,0,1,19,0,0,0,0,0,0,0,0
1312,1935,0,10,13,0,0,0,0,0,0,0,0
1312,1935,0,50,3,0,0,0,0,0,0,0,0
1312,1935,1,0,1942,2,2,1,0,0,2,2,1
1312,1935,1,1,834,9,9,6,4,4,9,11,8
1312,1935,1,10,420,17,17,13,9,9,17,24,16
1312,1935,1,50,78,10,10,6,6,3,10,24,16
1312,1936,0,0,2134,0,0,0,0,0,0,0,0
1312,1936,0,1,27,0,0,0,0,0,0,0,0
1312,1936,0,10,7,1,1,1,1,0,1,1,1
1312,1936,0,50,4,2,2,2,0,0,2,2,2
1312,1936,1,0,1988,1,1,1,1,0,1,3,3
1312,1936,1,1,864,6,6,6,4,4,6,31,23
1312,1936,1,10,449,12,12,8,3,7,12,17,9
1312,1936,1,50,100,19,19,17,11,10,19,69,48
1312,1937,0,0,2096,0,0,0,0,0,0,0,0
1312,1937,0,1,22,0,0,0,0,0,0,0,0
1312,1937,0,10,9,0,0,0,0,0,0,0,0
1312,1937,0,50,4,1,1,1,1,1,1,3,3
1312,1937,1,0,2131,3,3,3,0,2,3,4,4
1312,1937,1,1,882,8,8,4,3,1,8,13,5
1312,1937,1,10,477,17,17,15,13,14,17,43,39
1312,1937,1,50,107,14,14,12,8,6,14,44,28
1312,1938,0,0,2222,0,0,0,0,0,0,0,0
1312,1938,0,1,30,1,1,1,0,0,1,2,2
1312,1938,0,10,12,0,0,0,0,0,0,0,0
1312,1938,0,50,7,0,0,0,0,0,0,0,0
1312,1938,1,0,2034,2,2,0,0,0,2,2,0
1312,1938,1,1,879,12,12,7,6,9,12,24,12
1312,1938,1,10,541,23,23,18,13,12,23,72,54
1312,1938,1,50,125,16,16,13,10,10,16,46,29
1312,1939,0,0,2126,0,0,0,0,0,0,0,0
1312,1939,0,1,29,0,0,0,0,0,0,0,0
1312,1939,0,10,8,0,0,0,0,0,0,0,0
1312,1939,0,50,5,0,0,0,0,0,0,0,0
1312,1939,1,0,2069,4,4,2,1,2,4,4,2
1312,1939,1,1,860,14,14,9,8,6,14,98,90
1312,1939,1,10,524,22,22,19,11,13,22,89,67
1312,1939,1,50,107,18,18,15,11,7,18,89,63
1312,1940,0,0,2244,0,0,0,0,0,0,0,0
1312,1940,0,1,19,0,0,0,0,0,0,0,0
1312,1940,0,10,8,0,0,0,0,0,0,0,0
1312,1940,0,50,7,0,0,0,0,0,0,0,0
1312,1940,1,0,2396,3,3,2,1,0,3,3,2
1312,1940,1,1,903,8,8,7,5,7,8,16,13
1312,1940,1,10,532,17,17,11,9,10,17,46,38
1312,1940,1,50,111,19,19,17,11,7,19,56,43
1312,1941,0,0,2075,0,0,0,0,0,0,0,0
1312,1941,0,1,29,0,0,0,0,0,0,0,0
1312,1941,0,10,5,0,0,0,0,0,0,0,0
1312,1941,0,50,10,1,1,1,0,0,1,1,1
1312,1941,1,0,1667,1,1,1,0,1,1,1,1
1312,1941,1,1,783,6,6,5,4,4,6,8,7
1312,1941,1,10,495,24,24,18,12,11,24,68,43
1312,1941,1,50,132,26,26,22,18,18,26,443,376
1312,1942,0,0,1524,0,0,0,0,0,0,0,0
1312,1942,0,1,20,0,0,0,0,0,0,0,0
1312,1942,0,10,7,0,0,0,0,0,0,0,0
1312,1942,0,50,5,1,1,1,1,0,1,3,3
1312,1942,1,0,1751,2,2,1,1,1,2,3,1
1312,1942,1,1,737,9,9,6,5,3,9,11,8
1312,1942,1,10,489,26,26,16,12,9,26,70,56
1312,1942,1,50,90,20,20,18,17,13,20,133,119
1312,1943,0,0,1392,0,0,0,0,0,0,0,0
1312,1943,0,1,22,0,0,0,0,0,0,0,0
1312,1943,0,10,14,1,1,1,0,0,1,2,1
1312,1943,0,50,5,0,0,0,0,0,0,0,0
1312,1943,1,0,1494,0,0,0,0,0,0,0,0
1312,1943,1,1,667,8,8,8,7,5,8,53,52
1312,1943,1,10,400,19,19,18,12,12,19,43,35
1312,1943,1,50,91,15,15,14,10,10,15,53,46
1312,1944,0,0,1491,0,0,0,0,0,0,0,0
1312,1944,0,1,14,1,1,1,0,1,1,6,6
1312,1944,0,10,9,0,0,0,0,0,0,0,0
1312,1944,0,50,5,1,1,1,1,1,1,3,3
1312,1944,1,0,1513,2,2,1,0,0,2,6,2
1312,1944,1,1,583,8,8,6,5,5,8,17,11
1312,1944,1,10,405,23,23,17,14,15,23,139,108
1312,1944,1,50,85,23,23,21,18,14,23,101,80
1312,1945,0,0,1629,0,0,0,0,0,0,0,0
1312,1945,0,1,15,0,0,0,0,0,0,0,0
1312,1945,0,10,9,0,0,0,0,0,0,0,0
1312,1945,0,50,4,0,0,0,0,0,0,0,0
1312,1945,1,0,1656,1,1,1,1,1,1,2,2
1312,1945,1,1,631,13,13,11,9,6,13,27,22
1312,1945,1,10,372,17,17,13,9,10,17,33,27
1312,1945,1,50,105,20,20,18,14,15,20,89,49
1312,1946,0,0,1748,0,0,0,0,0,0,0,0
1312,1946,0,1,20,0,0,0,0,0,0,0,0
1312,1946,0,10,10,1,1,1,0,0,1,5,5
1312,1946,0,50,3,1,1,1,0,1,1,7,7
1312,1946,1,0,1935,2,2,2,0,0,2,3,3
1312,1946,1,1,804,11,11,7,5,6,11,16,7
1312,1946,1,10,442,23,23,21,14,14,23,139,127
1312,1946,1,50,145,23,23,21,18,12,23,111,86
1312,1947,0,0,1773,0,0,0,0,0,0,0,0
1312,1947,0,1,32,0,0,0,0,0,0,0,0
1312,1947,0,10,13,0,0,0,0,0,0,0,0
1312,1947,0,50,5,1,1,1,1,1,1,15,14
1312,1947,1,0,2223,6,6,6,1,3,6,75,46
1312,1947,1,1,1033,23,23,19,11,15,23,117,75
1312,1947,1,10,569,30,30,24,17,18,30,243,94
1312,1947,1,50,178,22,22,21,18,10,22,157,108
1312,1948,0,0,1765,1,1,1,0,0,1,1,1
1312,1948,0,1,34,0,0,0,0,0,0,0,0
1312,1948,0,10,15,1,1,1,0,1,1,4,1
1312,1948,0,50,1,0,0,0,0,0,0,0,0
1312,1948,1,0,2484,10,10,8,3,3,10,24,20
1312,1948,1,1,1109,18,18,11,8,11,18,39,22
1312,1948,1,10,679,37,37,28,20,18,37,114,93
1312,1948,1,50,219,44,44,35,33,25,44,232,172
1312,1949,0,0,2037,0,0,0,0,0,0,0,0
1312,1949,0,1,54,1,1,1,1,0,1,1,1
1312,1949,0,10,21,0,0,0,0,0,0,0,0
1312,1949,0,50,6,2,2,2,1,1,2,49,48
1312,1949,1,0,2484,0,0,0,0,0,0,0,0
1312,1949,1,1,1213,21,21,17,15,13,21,45,40
1312,1949,1,10,753,44,44,38,28,35,44,111,100
1312,1949,1,50,262,42,42,37,32,29,42,604,528
1312,1950,0,0,2615,0,0,0,0,0,0,0,0
1312,1950,0,1,53,1,1,1,0,0,1,2,2
1312,1950,0,10,29,0,0,0,0,0,0,0,0
1312,1950,0,50,10,1,1,1,0,0,1,1,1
1312,1950,1,0,3450,5,5,4,3,1,5,11,10
1312,1950,1,1,1522,21,21,18,7,9,21,52,44
1312,1950,1,10,940,51,51,42,32,34,51,257,183
1312,1950,1,50,302,48,48,42,35,31,48,482,412
1312,1951,0,0,1900,0,0,0,0,0,0,0,0
1312,1951,0,1,41,0,0,0,0,0,0,0,0
1312,1951,0,10,16,0,0,0,0,0,0,0,0
1312,1951,0,50,14,2,2,2,1,1,2,26,25
1312,1951,1,0,3282,4,4,3,1,1,4,5,4
1312,1951,1,1,1601,34,34,29,21,22,34,150,132
1312,1951,1,10,1072,65,65,55,41,42,65,222,187
1312,1951,1,50,339,67,67,60,51,40,67,2702,2635
1312,1952,0,0,1965,0,0,0,0,0,0,0,0
1312,1952,0,1,55,0,0,0,0,0,0,0,0
1312,1952,0,10,18,0,0,0,0,0,0,0,0
1312,1952,0,50,6,1,1,0,0,0,1,1,0
1312,1952,1,0,3404,8,8,4,2,3,8,20,13
1312,1952,1,1,1867,30,30,27,18,19,30,138,127
1312,1952,1,10,1202,58,58,48,34,34,58,183,158
1312,1952,1,50,425,85,85,76,57,53,85,529,365
1312,1953,0,0,2007,0,0,0,0,0,0,0,0
1312,1953,0,1,84,0,0,0,0,0,0,0,0
1312,1953,0,10,25,1,1,1,1,0,1,1,1
1312,1953,0,50,11,0,0,0,0,0,0,0,0
1312,1953,1,0,3621,7,7,4,1,3,7,7,4
1312,1953,1,1,1864,31,31,25,15,20,31,97,83
1312,1953,1,10,1409,53,53,44,33,30,53,169,145
1312,1953,1,50,508,85,85,79,72,53,85,745,558
1312,1954,0,0,1977,0,0,0,0,0,0,0,0
1312,1954,0,1,85,0,0,0,0,0,0,0,0
1312,1954,0,10,29,2,2,2,1,1,2,3,3
1312,1954,0,50,17,2,2,2,0,1,2,7,2
1312,1954,1,0,3828,6,6,3,1,1,6,32,29
1312,1954,1,1,2063,31,31,25,14,20,31,52,44
1312,1954,1,10,1508,69,69,55,44,43,69,274,230
1312,1954,1,50,507,94,94,84,69,53,94,529,444
1312,1955,0,0,2058,1,1,1,1,1,1,115,107
1312,1955,0,1,122,1,1,1,1,1,1,2,2
1312,1955,0,10,80,7,7,4,3,4,7,12,7
1312,1955,0,50,52,14,14,12,8,5,14,53,42
1312,1955,1,0,3883,6,6,4,2,4,6,25,14
1312,1955,1,1,2189,30,30,21,14,15,30,75,58
1312,1955,1,10,1592,74,74,68,50,52,74,187,156
1312,1955,1,50,533,100,100,90,74,64,100,827,571
1312,1956,0,0,1863,1,1,1,0,0,1,1,1
1312,1956,0,1,95,0,0,0,0,0,0,0,0
1312,1956,0,10,52,2,2,2,2,1,2,4,4
1312,1956,0,50,12,0,0,0,0,0,0,0,0
1312,1956,1,0,4239,4,4,4,1,2,4,4,4
1312,1956,1,1,2269,46,46,38,25,28,46,143,120
1312,1956,1,10,1770,75,75,65,53,50,75,243,214
1312,1956,1,50,638,122,122,112,95,74,122,760,609
1312,1957,0,0,2156,0,0,0,0,0,0,0,0
1312,1957,0,1,131,3,3,3,2,3,3,3,3
1312,1957,0,10,48,6,6,5,2,5,6,33,24
1312,1957,0,50,26,3,3,3,3,2,3,11,11
1312,1957,1,0,4236,5,5,3,3,3,5,9,7
1312,1957,1,1,2388,42,42,32,19,19,42,118,80
1312,1957,1,10,1783,83,83,69,53,56,83,248,207
1312,1957,1,50,688,114,114,105,93,80,114,1514,1389
1312,1958,0,0,2207,0,0,0,0,0,0,0,0
1312,1958,0,1,106,1,1,1,0,0,1,4,4
1312,1958,0,10,41,2,2,1,0,1,2,5,4
1312,1958,0,50,16,2,2,2,0,2,2,23,23
1312,1958,1,0,4418,14,14,12,7,5,14,73,70
1312,1958,1,1,2593,47,47,37,21,27,47,205,148
1312,1958,1,10,2009,99,99,81,62,58,99,334,251
1312,1958,1,50,755,136,136,129,110,93,136,803,722
1312,1959,0,0,2410,1,1,0,0,0,1,1,0
1312,1959,0,1,134,0,0,0,0,0,0,0,0
1312,1959,0,10,58,2,2,1,1,0,2,7,6
1312,1959,0,50,15,2,2,2,2,2,2,38,38
1312,1959,1,0,4853,14,14,11,7,10,14,21,14
1312,1959,1,1,2779,60,60,46,30,29,60,143,107
1312,1959,1,10,2326,123,123,100,77,77,123,705,620
1312,1959,1,50,832,141,141,129,120,92,141,2068,1210
1312,1960,0,0,2804,2,2,2,0,0,2,3,3
1312,1960,0,1,192,0,0,0,0,0,0,0,0
1312,1960,0,10,69,2,2,2,2,2,2,8,8
1312,1960,0,50,38,7,7,7,6,6,7,35,27
1312,1960,1,0,5620,11,11,7,4,6,10,16,11
1312,1960,1,1,3263,57,57,44,29,36,57,177,156
1312,1960,1,10,2531,142,142,123,93,98,142,523,449
1312,1960,1,50,904,156,156,145,129,103,156,2118,1746
1312,1961,0,0,2419,2,2,1,1,0,2,1628,1627
1312,1961,0,1,155,2,2,0,0,1,2,5,0
1312,1961,0,10,66,4,4,3,2,3,4,12,10
1312,1961,0,50,21,2,2,2,2,1,2,72,6
1312,1961,1,0,5276,15,15,8,4,7,15,25,10
1312,1961,1,1,3345,57,57,41,30,31,57,136,103
1312,1961,1,10,2732,131,131,118,94,88,131,565,504
1312,1961,1,50,1026,184,184,169,148,133,183,1928,1483
1312,1962,0,0,2419,3,3,2,0,1,3,4,3
1312,1962,0,1,202,1,1,1,0,1,1,2,2
1312,1962,0,10,117,6,6,4,0,3,6,123,78
1312,1962,0,50,71,11,11,9,7,6,11,85,78
1312,1962,1,0,5339,17,17,13,7,10,17,51,44
1312,1962,1,1,3719,76,76,64,43,37,76,218,185
1312,1962,1,10,3018,156,156,137,120,111,155,705,626
1312,1962,1,50,1181,195,195,178,158,129,195,2031,1873
1312,1963,0,0,2397,1,1,1,1,1,1,1,1
1312,1963,0,1,272,2,2,2,0,1,2,4,3
1312,1963,0,10,165,9,9,8,6,9,9,79,67
1312,1963,0,50,91,13,13,10,5,6,13,41,28
1312,1963,1,0,5763,15,15,11,4,5,15,23,19
1312,1963,1,1,3956,58,58,44,32,41,58,187,157
1312,1963,1,10,3354,163,163,145,125,106,163,764,699
1312,1963,1,50,1419,232,232,199,180,146,231,10457,9058
1312,1964,0,0,2706,0,0,0,0,0,0,0,0
1312,1964,0,1,285,2,2,1,1,1,2,4,1
1312,1964,0,10,150,10,10,7,7,6,10,27,23
1312,1964,0,50,93,16,16,14,10,12,16,47,37
1312,1964,1,0,5868,13,13,9,3,5,13,19,15
1312,1964,1,1,3944,85,85,77,56,67,85,408,355
1312,1964,1,10,3723,186,186,160,133,125,186,753,663
1312,1964,1,50,1433,251,251,236,209,181,251,3135,2754
1312,1965,0,0,3061,1,1,1,0,1,1,1,1
1312,1965,0,1,267,3,3,3,1,1,3,219,205
1312,1965,0,10,147,5,5,4,2,3,5,22,20
1312,1965,0,50,87,12,12,11,6,7,12,335,320
1312,1965,1,0,6514,18,18,12,8,12,18,50,38
1312,1965,1,1,4351,87,87,70,61,65,87,307,264
1312,1965,1,10,4089,212,212,183,149,152,212,1087,985
1312,1965,1,50,1718,277,277,256,235,195,277,3975,3388
1312,1966,0,0,2816,3,3,1,1,3,3,3,1
1312,1966,0,1,334,4,4,4,2,4,4,11,10
1312,1966,0,10,210,17,17,14,7,13,17,307,255
1312,1966,0,50,119,34,34,30,23,22,34,166,148
1312,1966,1,0,7017,22,22,14,3,10,22,42,28
1312,1966,1,1,4958,96,96,87,60,66,96,362,339
1312,1966,1,10,4542,229,229,210,171,155,229,1275,1110
1312,1966,1,50,1908,319,319,300,273,232,319,2677,2324
1312,1967,0,0,3456,2,2,2,1,1,2,2,2
1312,1967,0,1,446,6,6,5,4,5,6,20,17
1312,1967,0,10,249,22,22,13,7,13,22,119,100
1312,1967,0,50,150,41,41,31,22,16,41,205,143
1312,1967,1,0,7833,35,35,31,15,29,35,70,57
1312,1967,1,1,5431,119,119,99,78,91,119,688,622
1312,1967,1,10,5211,279,279,251,198,190,279,1544,1442
1312,1967,1,50,2032,345,345,322,291,234,345,2429,2170
1312,1968,0,0,3342,1,1,0,0,0,1,1,0
1312,1968,0,1,346,3,3,2,0,2,3,4,3
1312,1968,0,10,185,8,8,7,4,7,8,27,24
1312,1968,0,50,120,30,30,27,20,22,30,371,329
1312,1968,1,0,8266,25,25,17,9,13,25,76,37
1312,1968,1,1,5875,143,143,126,95,113,143,631,575
1312,1968,1,10,5630,284,284,255,205,221,284,1119,954
1312,1968,1,50,2281,440,440,413,369,308,440,4448,4124
1312,1969,0,0,3485,3,3,2,1,2,3,84,47
1312,1969,0,1,379,8,8,7,4,6,8,22,18
1312,1969,0,10,221,22,22,14,10,13,22,90,80
1312,1969,0,50,152,40,40,37,31,27,40,304,259
1312,1969,1,0,8432,26,26,17,6,16,26,101,72
1312,1969,1,1,6246,143,143,127,99,116,143,538,513
1312,1969,1,10,6016,322,322,304,252,252,322,1231,1128
1312,1969,1,50,2413,444,444,418,366,297,444,5398,4951
1312,1970,0,0,4990,6,6,4,2,3,6,12,9
1312,1970,0,1,473,9,9,8,4,6,9,233,48
1312,1970,0,10,250,18,18,14,8,12,18,56,48
1312,1970,0,50,184,57,57,46,38,37,57,563,401
1312,1970,1,0,12213,33,33,26,12,23,33,79,65
1312,1970,1,1,7189,129,129,117,84,99,129,503,397
1312,1970,1,10,6607,376,376,347,287,279,376,1440,1319
1312,1970,1,50,2581,487,487,460,407,345,487,22724,20386
1312,1971,0,0,3862,4,4,3,2,2,4,7,5
1312,1971,0,1,602,11,11,10,7,11,11,35,32
1312,1971,0,10,401,32,32,25,16,19,32,93,61
1312,1971,0,50,242,64,64,54,46,43,64,1070,897
1312,1971,1,0,10048,21,21,14,12,15,21,35,27
1312,1971,1,1,7025,153,153,136,98,109,153,531,457
1312,1971,1,10,6991,416,416,377,320,299,416,1683,1536
1312,1971,1,50,2810,549,549,519,466,390,549,5948,5188
1312,1972,0,0,3979,4,4,3,1,2,4,6,4
1312,1972,0,1,657,10,10,10,5,8,10,23,23
1312,1972,0,10,314,17,17,14,6,10,17,118,108
1312,1972,0,50,210,52,52,48,33,29,52,2720,954
1312,1972,1,0,10193,29,29,21,13,19,29,93,58
1312,1972,1,1,7393,180,180,157,122,138,180,965,705
1312,1972,1,10,7569,496,496,462,375,382,496,1753,1580
1312,1972,1,50,3081,618,618,596,541,454,618,8307,6828
1312,1973,0,0,4524,4,4,3,2,1,4,18,17
1312,1973,0,1,626,11,11,9,6,9,11,37,31
1312,1973,0,10,323,28,28,27,16,18,28,72,67
1312,1973,0,50,207,53,53,50,36,36,53,842,649
1312,1973,1,0,9949,34,34,23,12,24,34,117,69
1312,1973,1,1,7617,155,155,132,90,116,155,634,542
1312,1973,1,10,8034,522,522,487,405,393,522,2126,1954
1312,1973,1,50,3104,642,642,596,537,438,642,7659,6981
1312,1974,0,0,4312,0,0,0,0,0,0,0,0
1312,1974,0,1,706,15,15,13,7,10,15,254,245
1312,1974,0,10,419,28,28,25,17,16,28,84,74
1312,1974,0,50,237,72,72,57,43,50,72,584,457
1312,1974,1,0,10197,47,47,41,24,36,47,117,99
1312,1974,1,1,7752,202,202,185,135,162,202,640,572
1312,1974,1,10,8273,588,588,539,466,447,588,2377,2120
1312,1974,1,50,3333,715,715,680,616,510,715,8059,7144
1312,1975,0,0,4658,2,2,1,0,1,2,6,2
1312,1975,0,1,701,12,12,10,8,8,12,48,46
1312,1975,0,10,378,25,25,20,13,13,25,133,121
1312,1975,0,50,222,59,59,55,44,44,59,652,565
1312,1975,1,0,10368,54,54,42,22,39,54,136,109
1312,1975,1,1,8044,250,250,226,167,201,250,856,776
1312,1975,1,10,8631,646,646,600,519,502,646,4403,4198
1312,1975,1,50,3589,907,907,866,788,642,907,35978,33939
1312,1976,0,0,4187,8,8,6,1,4,8,18,13
1312,1976,0,1,860,13,13,12,6,8,13,39,34
1312,1976,0,10,416,28,28,24,17,17,28,289,90
1312,1976,0,50,275,83,83,78,64,63,83,724,571
1312,1976,1,0,10014,61,61,51,23,45,61,207,190
1312,1976,1,1,8057,267,267,246,202,218,267,1219,1125
1312,1976,1,10,8787,702,702,650,565,557,702,3024,2770
1312,1976,1,50,3697,941,941,894,806,709,941,8041,7344
1312,1977,0,0,4450,6,6,5,0,3,6,9,6
1312,1977,0,1,1019,18,18,16,12,12,18,64,61
1312,1977,0,10,562,40,40,33,21,27,40,111,99
1312,1977,0,50,298,96,96,89,70,76,96,1540,962
1312,1977,1,0,10485,64,64,53,28,52,64,274,233
1312,1977,1,1,8458,256,256,235,186,212,256,1026,964
1312,1977,1,10,9407,715,715,672,579,575,715,3327,2902
1312,1977,1,50,3839,971,971,925,855,715,971,15878,14477
1312,1978,0,0,4590,5,5,3,1,2,5,8,6
1312,1978,0,1,1141,31,31,25,16,21,31,161,123
1312,1978,0,10,534,40,40,32,25,28,40,157,112
1312,1978,0,50,278,94,94,82,63,70,94,1327,1210
1312,1978,1,0,10630,77,77,66,37,60,77,301,274
1312,1978,1,1,9092,271,271,239,192,231,271,1266,1066
1312,1978,1,10,9749,849,849,785,673,652,849,3501,3213
1312,1978,1,50,3997,1107,1107,1051,969,818,1107,17350,14413
1312,1979,0,0,4846,5,5,3,2,3,5,29,26
1312,1979,0,1,1164,22,22,18,14,16,22,150,63
1312,1979,0,10,564,58,58,55,45,40,58,539,283
1312,1979,0,50,308,88,88,81,65,61,88,2514,2016
1312,1979,1,0,10816,78,78,68,36,63,78,204,189
1312,1979,1,1,9102,302,302,278,228,252,302,1186,1007
1312,1979,1,10,10348,909,909,836,722,699,909,4989,3911
1312,1979,1,50,4292,1248,1248,1200,1119,960,1248,22749,20040
1312,1980,0,0,6491,11,11,9,2,4,11,20,16
1312,1980,0,1,1217,32,32,28,20,25,32,123,90
1312,1980,0,10,590,49,49,41,32,36,49,429,229
1312,1980,0,50,344,145,145,129,107,107,145,4722,3808
1312,1980,1,0,12098,79,79,66,28,63,79,216,162
1312,1980,1,1,10018,341,341,312,245,273,341,1198,1080
1312,1980,1,10,11071,1056,1056,988,874,842,1056,5741,4752
1312,1980,1,50,4637,1381,1381,1322,1224,1077,1381,26952,23563
1312,1981,0,0,5217,18,18,15,11,12,18,91,82
1312,1981,0,1,1350,37,37,30,22,30,37,160,106
1312,1981,0,10,619,68,68,60,41,48,68,610,524
1312,1981,0,50,421,161,161,144,121,117,161,3792,1971
1312,1981,1,0,11790,91,91,80,47,68,91,388,345
1312,1981,1,1,9819,362,362,324,261,305,362,1403,1257
1312,1981,1,10,11110,1201,1201,1121,979,938,1201,6213,5479
1312,1981,1,50,4934,1586,1586,1522,1428,1222,1586,38467,34790
1312,1982,0,0,5011,13,13,8,7,7,13,289,72
1312,1982,0,1,1298,33,33,26,17,23,33,105,86
1312,1982,0,10,704,83,83,72,50,62,83,830,340
1312,1982,0,50,396,138,138,123,101,114,138,4242,3840
1312,1982,1,0,12122,97,97,80,44,79,97,426,388
1312,1982,1,1,10530,363,363,320,253,287,363,1347,1171
1312,1982,1,10,11818,1279,1279,1198,1054,1005,1279,6207,5716
1312,1982,1,50,5197,1769,1769,1703,1583,1303,1769,38187,34575
1312,1983,0,0,5298,21,21,18,10,18,21,51,42
1312,1983,0,1,1559,53,53,47,32,38,53,171,124
1312,1983,0,10,678,70,70,55,44,46,70,618,555
1312,1983,0,50,413,163,163,151,120,124,163,2161,1738
1312,1983,1,0,12150,85,85,62,27,61,85,260,161
1312,1983,1,1,10422,434,434,401,337,339,434,1692,1412
1312,1983,1,10,11936,1384,1384,1307,1153,1105,1384,7134,6541
1312,1983,1,50,5450,1974,1974,1903,1762,1552,1974,64874,56301
1312,1984,0,0,5630,14,14,10,7,5,14,28,13
1312,1984,0,1,1568,55,55,44,29,43,55,415,322
1312,1984,0,10,719,93,93,79,52,71,93,743,590
1312,1984,0,50,471,184,184,169,138,135,184,11548,10556
1312,1984,1,0,12591,92,92,77,45,67,92,359,240
1312,1984,1,1,11091,483,483,445,359,384,483,2015,1815
1312,1984,1,10,12804,1578,1578,1478,1286,1234,1578,9344,8132
1312,1984,1,50,5871,2218,2218,2149,2020,1782,2218,55615,48990
1312,1985,0,0,5878,7,7,6,3,4,7,23,19
1312,1985,0,1,1462,47,47,44,31,36,47,286,265
1312,1985,0,10,814,113,113,105,80,83,113,864,711
1312,1985,0,50,499,207,207,196,166,163,207,5538,4815
1312,1985,1,0,13475,101,101,80,48,79,101,534,392
1312,1985,1,1,11439,487,487,450,361,391,487,2997,2765
1312,1985,1,10,13232,1754,1754,1669,1500,1385,1754,10018,9314
1312,1985,1,50,6307,2534,2534,2455,2283,1982,2534,87668,80714
1312,1986,0,0,6096,14,14,10,3,9,14,26,20
1312,1986,0,1,1812,57,57,46,37,44,57,430,381
1312,1986,0,10,942,106,106,99,77,71,106,499,439
1312,1986,0,50,523,220,220,209,166,155,220,16626,13612
1312,1986,1,0,14038,98,98,78,50,75,98,265,222
1312,1986,1,1,11944,575,575,531,449,473,575,2656,2222
1312,1986,1,10,13721,1949,1949,1857,1662,1527,1949,11845,10972
1312,1986,1,50,6757,2871,2871,2799,2647,2316,2871,65743,59646
1312,1987,0,0,7133,18,18,17,7,15,18,342,338
1312,1987,0,1,2221,72,72,66,50,62,72,456,344
1312,1987,0,10,1029,139,139,127,103,103,139,1620,1526
1312,1987,0,50,599,255,255,240,204,205,255,8690,7054
1312,1987,1,0,14685,144,144,120,69,108,144,786,718
1312,1987,1,1,12070,659,659,606,505,527,659,3678,2616
1312,1987,1,10,14458,2251,2251,2133,1903,1827,2251,15960,13519
1312,1987,1,50,7404,3400,3400,3306,3136,2736,3400,130144,111391
1312,1988,0,0,7189,23,23,19,13,19,23,599,563
1312,1988,0,1,2007,85,85,75,52,57,85,1299,1099
1312,1988,0,10,1200,195,195,180,133,129,195,3849,3613
1312,1988,0,50,741,348,348,334,283,266,348,11313,9448
1312,1988,1,0,15356,135,135,110,63,102,135,1347,1074
1312,1988,1,1,12723,706,706,645,529,572,706,2843,2537
1312,1988,1,10,15177,2337,2337,2213,1995,1874,2337,19850,18727
1312,1988,1,50,7857,3672,3672,3588,3387,2962,3672,145395,133181
1312,1989,0,0,7683,22,22,17,9,18,22,357,162
1312,1989,0,1,2271,94,94,80,58,74,94,948,653
1312,1989,0,10,1257,200,200,184,146,150,200,3827,2870
1312,1989,0,50,865,432,432,417,363,345,432,35032,32814
1312,1989,1,0,15588,148,148,126,77,112,148,674,613
1312,1989,1,1,13387,783,783,723,607,646,783,3635,3301
1312,1989,1,10,16100,2739,2739,2614,2330,2214,2739,18385,16753
1312,1989,1,50,8369,4087,4087,3984,3798,3330,4087,186061,175257
1312,1990,0,0,9071,32,32,26,17,21,32,214,184
1312,1990,0,1,2722,103,103,87,68,79,103,719,512
1312,1990,0,10,1553,281,281,263,214,203,281,2667,2472
1312,1990,0,50,1087,556,556,526,464,447,556,16061,13674
1312,1990,1,0,19239,191,191,161,98,141,191,1439,1289
1312,1990,1,1,14597,829,829,768,640,681,829,3656,3397
1312,1990,1,10,17009,3033,3033,2926,2653,2456,3033,18206,17093
1312,1990,1,50,9324,4718,4718,4623,4367,3887,4718,194825,178406
1312,1991,0,0,8811,32,32,28,14,22,32,242,140
1312,1991,0,1,2830,159,159,137,104,117,159,861,722
1312,1991,0,10,1647,325,325,296,237,234,325,3781,3488
1312,1991,0,50,1166,605,605,586,522,490,605,19196,17692
1312,1991,1,0,17089,184,184,149,92,124,184,830,453
1312,1991,1,1,13972,980,980,913,782,815,980,12259,11984
1312,1991,1,10,17694,3394,3394,3262,2958,2734,3394,27917,26566
1312,1991,1,50,9985,5148,5148,5038,4804,4201,5148,127511,115005
